id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
64260118,Thu Apr 09 2020 11:36:57 GMT-0700 (PDT),2020-04-09,2020-04-09 18:36:57 UTC,Pacific Time (US & Canada),3557585,dlemmon,2020-11-05 21:22:19 UTC,2021-09-05 07:58:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/64260118,https://inaturalist-open-data.s3.amazonaws.com/photos/103282990/medium.jpg,,"","",0,0,false,3,"Idaho County, US-ID, US",46.1329583544,-115.3216709602,811,,,,27063,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
64483702,2020/11/08 3:38 PM CST,2020-11-08,2020-11-08 21:38:00 UTC,Central Time (US & Canada),111581,jwalewski,2020-11-09 00:35:31 UTC,2021-09-05 06:34:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64483702,https://inaturalist-open-data.s3.amazonaws.com/photos/103678575/medium.jpg,,"","",1,0,false,,"Lake County, US-MN, US",47.2282100913,-91.3454203415,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65169946,Wed Nov 18 2020 10:11:27 GMT-0700 (MST),2020-11-18,2020-11-18 17:11:27 UTC,Mountain Time (US & Canada),231584,montanaclan,2020-11-18 21:11:00 UTC,2021-09-05 07:44:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65169946,https://static.inaturalist.org/photos/104854063/medium.jpg,,"","",1,0,false,3,"Montana, US",47.1010665038,-113.4975742517,5,,,,26903,obscured,,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65452801,Sat Nov 21 2020 16:04:30 GMT-0600 (CST),2020-11-21,2020-11-21 16:04:30 UTC,UTC,632412,richheger,2020-11-23 03:23:40 UTC,2021-09-05 06:16:14 UTC,research,,https://www.inaturalist.org/observations/65452801,https://static.inaturalist.org/photos/105352325/medium.jpg,,"","",1,0,false,3,"Hazelhurst, WI, US",45.7242283333,-89.8234116667,15,,,,15,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65694467,2012/07/07 4:47 AM PDT,2012-07-07,2012-07-07 11:47:00 UTC,Pacific Time (US & Canada),213838,vireolanius,2020-11-27 15:30:02 UTC,2021-09-09 01:49:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65694467,https://inaturalist-open-data.s3.amazonaws.com/photos/105778115/medium.jpg,,"",,6,0,false,,"Yellowstone National Park, US",44.9962829923,-110.2219142759,12371,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65783405,Wed Nov 25 2020 09:22:27 GMT-0600 (CST),2020-11-25,2020-11-25 19:22:27 UTC,Hawaii,234922,amandasondra,2020-11-29 00:10:04 UTC,2021-09-05 07:32:01 UTC,research,,https://www.inaturalist.org/observations/65783405,https://static.inaturalist.org/photos/105938124/medium.jpg,,"","",1,0,false,3,"Gogebic County, US-MI, US",46.2267750115,-89.4178742339,10,,,,27031,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65786954,2020-09-13 11:36 AM,2020-09-13,2020-09-13 17:36:00 UTC,Mountain Time (US & Canada),3599915,jeremymadden,2020-11-29 01:21:28 UTC,2021-09-09 02:01:04 UTC,research,,https://www.inaturalist.org/observations/65786954,https://static.inaturalist.org/photos/105944473/medium.jpg,,"","",5,0,false,,"Yellowstone National Park, US",44.8636658622,-110.2288519066,31,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65787060,2020-09-13 11:41 AM,2020-09-13,2020-09-13 17:41:00 UTC,Mountain Time (US & Canada),3599915,jeremymadden,2020-11-29 01:23:04 UTC,2021-09-09 02:00:59 UTC,research,,https://www.inaturalist.org/observations/65787060,https://static.inaturalist.org/photos/105944689/medium.jpg,,"","",6,0,false,,"Yellowstone National Park, US",44.8779041617,-110.2031838888,31,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65787729,2020/09/13 11:37 AM MDT,2020-09-13,2020-09-13 17:37:00 UTC,Mountain Time (US & Canada),3599915,jeremymadden,2020-11-29 01:39:08 UTC,2021-09-09 02:00:49 UTC,research,,https://www.inaturalist.org/observations/65787729,https://static.inaturalist.org/photos/105946237/medium.jpg,,"","",4,0,false,,"Yellowstone National Park, US",44.9930545172,-110.2813185559,31,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65789401,2020/09/13 11:39 AM MDT,2020-09-13,2020-09-13 17:39:00 UTC,Mountain Time (US & Canada),3599915,jeremymadden,2020-11-29 02:11:10 UTC,2021-09-09 02:00:43 UTC,research,,https://www.inaturalist.org/observations/65789401,https://static.inaturalist.org/photos/105948990/medium.jpg,,"",,3,0,false,,"Yellowstone National Park, US",44.868904112,-110.3827535674,31,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65789999,Sat Nov 28 2020 12:04:54 GMT-0700 (MST),2020-11-28,2020-11-28 19:04:54 UTC,Mountain Time (US & Canada),3871094,hannah_morris,2020-11-29 02:21:40 UTC,2021-09-05 07:43:59 UTC,research,,https://www.inaturalist.org/observations/65789999,https://static.inaturalist.org/photos/105949926/medium.jpg,,"","",1,0,false,3,"Glacier National Park, Polebridge, MT, US",48.783275641,-114.2711804624,74,,,,74,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65894260,2010/06/25 11:54 AM -0500,2010-06-25,2010-06-25 16:54:00 UTC,Lima,3872076,thadroller,2020-11-30 17:02:15 UTC,2021-09-09 02:43:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65894260,https://inaturalist-open-data.s3.amazonaws.com/photos/106133538/medium.jpg,,"",,3,0,false,,"Denali, AK, USA",63.1902032323,-152.0272965093,7813,,,,7813,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65938930,2020/11/29 11:45 AM EST,2020-11-29,2020-11-29 16:45:00 UTC,Eastern Time (US & Canada),479865,teresap,2020-12-01 13:56:09 UTC,2021-09-05 07:31:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65938930,https://inaturalist-open-data.s3.amazonaws.com/photos/106213586/medium.jpg,,"","Following the road for several hundred meters. No sign of human tracks with it. I don't have much tracks experience, but the huge size seems to point to wolf?",1,0,false,,"Michigan, US",46.5281463491,-85.5810942409,1018,,,,26999,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65973751,2011/12/22 8:42 AM PST,2011-12-22,2011-12-22 16:42:00 UTC,Pacific Time (US & Canada),81888,gottscho,2020-12-01 23:50:56 UTC,2021-09-09 02:09:26 UTC,research,,https://www.inaturalist.org/observations/65973751,https://static.inaturalist.org/photos/106257962/medium.jpg,,"","locality ""lamar valley""",5,0,false,,"Yellowstone National Park, US",44.8960182107,-110.1737455166,20478,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65973754,2011/12/22 8:58 AM PST,2011-12-22,2011-12-22 16:58:00 UTC,Pacific Time (US & Canada),81888,gottscho,2020-12-01 23:50:57 UTC,2021-09-09 02:09:20 UTC,research,,https://www.inaturalist.org/observations/65973754,https://static.inaturalist.org/photos/106258038/medium.jpg,,"","locality ""lamar valley""",6,0,false,,United States,44.951459676,-110.1628605472,34663,,,,34663,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
65973866,2011/12/21 8:07 AM PST,2011-12-21,2011-12-21 16:07:00 UTC,Pacific Time (US & Canada),81888,gottscho,2020-12-01 23:51:58 UTC,2021-09-09 02:09:15 UTC,research,,https://www.inaturalist.org/observations/65973866,https://static.inaturalist.org/photos/106258356/medium.jpg,,"",,3,0,false,,"Yellowstone National Park, US",44.9603542947,-110.0706050482,3602,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66070101,2020/11/30 7:50 PM CST,2020-11-30,2020-12-01 01:50:00 UTC,Central Time (US & Canada),238638,justinw,2020-12-04 01:24:46 UTC,2020-12-21 17:14:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66070101,,https://static.inaturalist.org/sounds/152195.wav?1607044135,"","Howls of several wolves started around 7:30 pm. They called for the next hour with groups in 3 different directions sounding off. Interestingly this is the same day as the full moon! Audio background contains sounds from a fire, a Barred Owl, and at the end of the recording a suspected moose call and perhaps even snarls from the wolves.",2,0,false,,"St. Louis County, US-MN, US",47.8111369956,-92.102617836,20825,,,,26775,obscured,obscured,true,,,Обыкновенный волк,Canis lupus,Gray Wolf,Mammalia,42048
66171452,2020/12/05 2:06 PM CST,2020-12-05,2020-12-05 20:06:00 UTC,Central Time (US & Canada),204496,jonpoppele,2020-12-06 03:52:01 UTC,2021-09-05 07:18:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66171452,https://inaturalist-open-data.s3.amazonaws.com/photos/106616445/medium.jpeg,,"","A familiar animal. Nice to get back out and see his tracks again. These were very fresh. I'd guess earlier in the day. Photo 4 is an outline of the very faint tracks in photo 3, which are older.",1,0,false,,"Minnesota, US",45.4663998525,-93.3982152866,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66228801,Sun Dec 06 2020 16:30:23 GMT-0700 (MST),2020-12-06,2020-12-06 23:30:23 UTC,Mountain Time (US & Canada),1887360,chefdave53,2020-12-07 01:42:07 UTC,2021-10-13 00:50:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/66228801,https://inaturalist-open-data.s3.amazonaws.com/photos/141375549/medium.jpg,,"","",0,0,false,3,"Idaho, US",43.6974273168,-116.3169865431,23,,,,27443,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
66229320,2020-12-06 3:52:30 PM CST,2020-12-06,2020-12-06 20:52:30 UTC,Eastern Time (US & Canada),609323,naturegeek168,2020-12-07 01:50:47 UTC,2021-09-05 06:45:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66229320,https://inaturalist-open-data.s3.amazonaws.com/photos/106714716/medium.jpeg,,"",,1,0,false,2,"St. Louis County, US-MN, US",47.7082094611,-92.9761162479,1460,,,,26807,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66320167,2020/12/08 10:45 AM CST,2020-12-08,2020-12-08 16:45:00 UTC,Central Time (US & Canada),111581,jwalewski,2020-12-09 03:51:22 UTC,2021-09-05 06:34:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66320167,https://inaturalist-open-data.s3.amazonaws.com/photos/106887706/medium.jpg,,"","",1,0,false,,"Lake County, US-MN, US",47.3407661606,-91.0329848546,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66361870,2020/06/24 8:02 PM MDT,2020-06-24,2020-06-25 02:02:00 UTC,Mountain Time (US & Canada),181124,brian35,2020-12-10 03:49:33 UTC,2021-10-02 14:38:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66361870,https://inaturalist-open-data.s3.amazonaws.com/photos/106963823/medium.jpg,,"","",6,0,false,,"Catron County, US-NM, US",33.571424308,-108.6266732345,122,,,,28957,obscured,obscured,true,,,Mexican Wolf,Canis lupus baileyi,Mexican Wolf,Mammalia,197859
66364847,2011/10/05 12:34 PM UTC,2011-10-05,2011-10-05 12:34:00 UTC,UTC,3431757,jmclatchie,2020-12-10 06:03:42 UTC,2021-09-09 02:33:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66364847,https://inaturalist-open-data.s3.amazonaws.com/photos/106969469/medium.jpg,,"",,2,0,false,,"Yellowstone National Park, Teton County, US-WY, US",44.4428720599,-110.5733322404,,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66395909,Sat Nov 28 2020 15:49:16 GMT-0600 (CST),2020-11-28,2020-11-28 15:49:16 UTC,UTC,577623,jshunn,2020-12-11 00:05:31 UTC,2021-09-05 06:34:29 UTC,needs_id,,https://www.inaturalist.org/observations/66395909,https://static.inaturalist.org/photos/107025573/medium.jpg,,"","",0,0,false,3,"Minnesota, US",47.9419662573,-91.7754262862,580,,,,26775,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
66489121,Sat Dec 12 2020 11:27:27 GMT-0600 (CST),2020-12-12,2020-12-12 17:27:27 UTC,Central Time (US & Canada),1195978,matthewt6416,2020-12-12 23:08:39 UTC,2021-12-15 15:42:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/66489121,https://inaturalist-open-data.s3.amazonaws.com/photos/107195419/medium.jpg,,"",Big tracks,0,0,false,3,"St. Louis County, US-MN, US",47.0538422288,-92.4198297402,16,,,,26903,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
66591587,Fri Aug 28 2020 13:00:41 GMT-0800 (AKDT),2020-08-28,2020-08-28 21:00:41 UTC,Alaska,2580130,sjfarmer,2020-12-15 00:37:49 UTC,2021-09-09 03:14:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66591587,https://inaturalist-open-data.s3.amazonaws.com/photos/107383756/medium.jpg,,"",Saw a pack of 6-8 wolves while hiking out to Tolovana. They were using the trail and quite surprised to see us. ,2,0,false,3,"AK, US",65.26258,-148.9875633333,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66745442,2016/08/04 12:29 PM MST,2016-08-04,2016-08-04 19:29:00 UTC,Arizona,2664620,dpsiminski,2020-12-18 19:40:21 UTC,2021-09-09 01:56:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66745442,https://inaturalist-open-data.s3.amazonaws.com/photos/107667768/medium.jpg,,"",Tracks. ,1,0,false,,"Yellowstone National Park, US",44.9073002975,-110.133735956,183,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66793761,2006/06/18 3:17 PM CDT,2006-06-18,2006-06-18 20:17:00 UTC,Central Time (US & Canada),972294,pserani01,2020-12-19 21:34:26 UTC,2021-09-05 06:34:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66793761,https://inaturalist-open-data.s3.amazonaws.com/photos/107757091/medium.jpeg,,"",,5,0,false,,"Minnesota, US",47.8673443258,-91.6297615258,7813,,,,26775,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66828107,2017/08/24 4:07 AM CEST,2017-08-24,2017-08-24 02:07:00 UTC,Paris,1476120,opisska,2020-12-20 15:37:52 UTC,2021-09-09 01:55:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/66828107,https://inaturalist-open-data.s3.amazonaws.com/photos/107819198/medium.jpeg,,"",,1,0,false,,"Yellowstone National Park, US",44.8657662479,-110.392810345,281,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66860724,Sun Dec 20 2020 12:38:29 GMT-0600 (CST),2020-12-20,2020-12-20 18:38:29 UTC,Central Time (US & Canada),188597,gonodactylus,2020-12-21 03:34:17 UTC,2021-12-22 16:29:11 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/66860724,https://inaturalist-open-data.s3.amazonaws.com/photos/107881728/medium.jpg,,"","",0,0,false,3,"St. Louis County, US-MN, US",47.2915873236,-92.7715168703,19,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66989718,Wed Dec 16 2020 13:04:02 GMT-0600 (CST),2020-12-16,2020-12-16 13:04:02 UTC,UTC,2562302,snowshoe7,2020-12-24 03:27:11 UTC,2021-09-05 06:16:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66989718,https://inaturalist-open-data.s3.amazonaws.com/photos/108122141/medium.jpg,,"","",1,0,false,3,"Rice Lake, WI, US",45.6278199334,-91.8520189825,668,,,,668,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
66992347,2019-09-12 8:53:00 AM EDT,2019-09-12,2019-09-12 12:53:00 UTC,Eastern Time (US & Canada),3317876,dejerti,2020-12-24 04:54:14 UTC,2021-09-09 02:00:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66992347,https://inaturalist-open-data.s3.amazonaws.com/photos/108127470/medium.jpeg,,"",,5,1,false,2,"Yellowstone National Park, Park County, US-WY, US",44.6292240602,-110.4856622576,3593,,,,27285,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67113673,2020-12-11 1:29:47 PM AKST,2020-12-11,2020-12-11 22:29:47 UTC,Alaska,260561,mckittre,2020-12-27 01:05:50 UTC,2022-01-29 06:36:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/67113673,https://inaturalist-open-data.s3.amazonaws.com/photos/108350638/medium.jpeg,,"",,2,0,false,2,"Seldovia Village, AK, USA",59.4557416667,-151.6790416667,,,,,,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67113764,2020-11-13 3:06:34 PM AKST,2020-11-13,2020-11-14 00:06:34 UTC,Alaska,260561,mckittre,2020-12-27 01:07:41 UTC,2022-01-29 06:36:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/67113764,https://inaturalist-open-data.s3.amazonaws.com/photos/108350799/medium.jpeg,,"",Next to my foot and my dog's track,2,0,false,2,"Seldovia Village, AK, USA",59.45065,-151.6704305556,,,,,,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67152520,Sat Nov 14 2020 12:07:01 GMT-0600 (CST),2020-11-14,2020-11-14 12:07:01 UTC,UTC,1012269,mamyers,2020-12-27 20:08:29 UTC,2021-09-05 06:15:59 UTC,research,,https://www.inaturalist.org/observations/67152520,https://static.inaturalist.org/photos/108424930/medium.jpg,,"","",1,0,false,3,"Northern Highland-American Legion State Forest, Woodruff, WI, US",45.9068452707,-89.6457963624,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67206072,2020/12/26 2:54 PM CST,2020-12-26,2020-12-26 20:54:00 UTC,Central Time (US & Canada),204496,jonpoppele,2020-12-28 19:13:52 UTC,2021-09-05 07:27:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67206072,https://inaturalist-open-data.s3.amazonaws.com/photos/108523560/medium.jpg,,"",On the trial of a known individual.,1,0,false,,"Minnesota, US",45.4726363761,-93.3357131496,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67206074,2020/12/26 3:11 PM CST,2020-12-26,2020-12-26 21:11:00 UTC,Central Time (US & Canada),204496,jonpoppele,2020-12-28 19:13:52 UTC,2021-09-05 07:27:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67206074,https://inaturalist-open-data.s3.amazonaws.com/photos/108523597/medium.jpg,,"",On the trial of a known individual. A fox track in the wolf's print,1,0,false,,"Minnesota, US",45.5005961453,-93.3205731489,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67206076,2020/12/26 3:30 PM CST,2020-12-26,2020-12-26 21:30:00 UTC,Central Time (US & Canada),204496,jonpoppele,2020-12-28 19:13:53 UTC,2021-09-05 07:26:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67206076,https://inaturalist-open-data.s3.amazonaws.com/photos/108524074/medium.jpg,,"",On the trial of a known individual. Approaching an otter latrine,1,0,false,,"Minnesota, US",45.4089708152,-93.2518340583,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67206077,2020/12/26 3:16 PM CST,2020-12-26,2020-12-26 21:16:00 UTC,Central Time (US & Canada),204496,jonpoppele,2020-12-28 19:13:54 UTC,2021-09-05 07:26:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67206077,https://inaturalist-open-data.s3.amazonaws.com/photos/108524072/medium.jpg,,"",On the trial of a known individual. A fox scat in the middle of the wolf's trail.,1,0,false,,"Minnesota, US",45.4334057562,-93.3075232414,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67272608,Wed Jun 30 2010 10:39:11 GMT-0700 (MST),2010-06-30,2010-06-30 16:39:11 UTC,Mountain Time (US & Canada),556326,desertbrooks,2020-12-29 22:59:15 UTC,2021-09-09 02:43:21 UTC,research,,https://www.inaturalist.org/observations/67272608,https://static.inaturalist.org/photos/108649133/medium.jpg,,"","",2,0,false,3,"Denali National Park & Preserve, AK, US",63.4485490713,-150.2247449158,65653,,,,65653,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67404559,Fri Jan 01 2021 08:51:47 GMT-0700 (MST),2021-01-01,2021-01-01 15:51:47 UTC,Mountain Time (US & Canada),2208962,brendanmuha,2021-01-01 16:06:13 UTC,2021-09-09 02:11:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/67404559,https://inaturalist-open-data.s3.amazonaws.com/photos/108894879/medium.jpg,,"",,0,0,false,3,United States,43.4661358223,-110.8307059383,200,,,,27474,,obscured,true,,,,Canis lupus,Gray Wolf,Mammalia,42048
67771099,2020/05/06 3:51 PM EDT,2020-05-06,2020-05-06 19:51:00 UTC,Eastern Time (US & Canada),38771,ryruther,2021-01-09 00:17:20 UTC,2021-09-05 07:31:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67771099,https://inaturalist-open-data.s3.amazonaws.com/photos/109582496/medium.jpeg,,"",,4,0,false,,"Michigan, US",46.4698013215,-86.1610220405,15,,,,26999,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67869771,2008/01/11 2:41 PM MST,2008-01-11,2008-01-11 21:41:00 UTC,Arizona,2397809,pauls_tucson,2021-01-10 20:21:44 UTC,2021-09-09 02:54:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67869771,https://static.inaturalist.org/photos/109765080/medium.jpeg,,"",the famous Romeo in his favored area,5,0,false,,"Mendenhall Lake, Juneau, AK, USA",58.4186811776,-134.5830338855,1004,,,,1004,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
67984751,Tue Jan 12 2021 11:45:50 GMT-0600 (CST),2021-01-12,2021-01-12 11:45:50 UTC,UTC,1175754,hatgeist,2021-01-13 02:36:12 UTC,2022-01-07 00:39:35 UTC,needs_id,,https://www.inaturalist.org/observations/67984751,https://static.inaturalist.org/photos/109980524/medium.jpg,,"","",0,0,false,3,"Ladysmith, WI, US",45.42765833,-91.12954717,9,,,,9,,,false,,,Wolves and Dogs,Canis lupus,Gray Wolf,Mammalia,42048
